"1597935100203","2020/08/20 11:51:40 BRT","[200]"
"1597935112878","2020/08/20 11:51:52 BRT","[200]"
"1597935113368","2020/08/20 11:51:53 BRT","[200]"
"1597935125554","2020/08/20 11:52:05 BRT","[200]"
"1597935126041","2020/08/20 11:52:06 BRT","[200]"
"1597935135741","2020/08/20 11:52:15 BRT","[200]"
"1597935136228","2020/08/20 11:52:16 BRT","[200]"
"1597935153877","2020/08/20 11:52:33 BRT","[200]"
"1597935154412","2020/08/20 11:52:34 BRT","[200]"
"1597935164066","2020/08/20 11:52:44 BRT","[200]"
"1597935164602","2020/08/20 11:52:44 BRT","[200]"
"1597935175766","2020/08/20 11:52:55 BRT","[200]"
"1597935176253","2020/08/20 11:52:56 BRT","[200]"
"1597935187077","2020/08/20 11:53:07 BRT","[200]"
"1597935187513","2020/08/20 11:53:07 BRT","[200]"
"1597935199120","2020/08/20 11:53:19 BRT","[200]"
"1597935199653","2020/08/20 11:53:19 BRT","[200]"
"1597935210329","2020/08/20 11:53:30 BRT","[200]"
"1597935210817","2020/08/20 11:53:30 BRT","[200]"
"1597935224449","2020/08/20 11:53:44 BRT","[200]"
"1597935224955","2020/08/20 11:53:44 BRT","[200]"
"1597935235193","2020/08/20 11:53:55 BRT","[200]"
"1597935235679","2020/08/20 11:53:55 BRT","[200]"
"1597935245332","2020/08/20 11:54:05 BRT","[200]"
"1597935245869","2020/08/20 11:54:05 BRT","[200]"
"1597935257032","2020/08/20 11:54:17 BRT","[200]"
"1597935257522","2020/08/20 11:54:17 BRT","[200]"
"1597935266245","2020/08/20 11:54:26 BRT","[200]"
"1597935266733","2020/08/20 11:54:26 BRT","[200]"
"1597935279944","2020/08/20 11:54:39 BRT","[200]"
"1597935280431","2020/08/20 11:54:40 BRT","[200]"
"1597935293106","2020/08/20 11:54:53 BRT","[200]"
"1597935293593","2020/08/20 11:54:53 BRT","[200]"
"1597935304806","2020/08/20 11:55:04 BRT","[200]"
"1597935305294","2020/08/20 11:55:05 BRT","[200]"
"1597935314946","2020/08/20 11:55:14 BRT","[200]"
"1597935315433","2020/08/20 11:55:15 BRT","[200]"
"1597935325184","2020/08/20 11:55:25 BRT","[200]"
"1597935325670","2020/08/20 11:55:25 BRT","[200]"
"1597935335324","2020/08/20 11:55:35 BRT","[200]"
"1597935335860","2020/08/20 11:55:35 BRT","[200]"
"1597935345512","2020/08/20 11:55:45 BRT","[200]"
"1597935345999","2020/08/20 11:55:45 BRT","[200]"
"1597935361210","2020/08/20 11:56:01 BRT","[200]"
"1597935361697","2020/08/20 11:56:01 BRT","[200]"
"1597935374420","2020/08/20 11:56:14 BRT","[200]"
"1597935374908","2020/08/20 11:56:14 BRT","[200]"
"1597935385584","2020/08/20 11:56:25 BRT","[200]"
"1597935386073","2020/08/20 11:56:26 BRT","[200]"
"1597935401233","2020/08/20 11:56:41 BRT","[200]"
"1597935401721","2020/08/20 11:56:41 BRT","[200]"
"1597935412884","2020/08/20 11:56:52 BRT","[200]"
"1597935413421","2020/08/20 11:56:53 BRT","[200]"
"1597935425608","2020/08/20 11:57:05 BRT","[200]"
"1597935426144","2020/08/20 11:57:06 BRT","[200]"
"1597935435796","2020/08/20 11:57:15 BRT","[200]"
"1597935436284","2020/08/20 11:57:16 BRT","[200]"
"1597935445985","2020/08/20 11:57:25 BRT","[200]"
"1597935446474","2020/08/20 11:57:26 BRT","[200]"
"1597935456660","2020/08/20 11:57:36 BRT","[200]"
"1597935457148","2020/08/20 11:57:37 BRT","[200]"
"1597935467435","2020/08/20 11:57:47 BRT","[200]"
"1597935467971","2020/08/20 11:57:47 BRT","[200]"
"1597935478061","2020/08/20 11:57:58 BRT","[200]"
"1597935478550","2020/08/20 11:57:58 BRT","[200]"
"1597935489714","2020/08/20 11:58:09 BRT","[200]"
"1597935490201","2020/08/20 11:58:10 BRT","[200]"
"1597935498879","2020/08/20 11:58:18 BRT","[200]"
"1597935499415","2020/08/20 11:58:19 BRT","[200]"
"1597935509116","2020/08/20 11:58:29 BRT","[200]"
"1597935509604","2020/08/20 11:58:29 BRT","[200]"
"1597935522278","2020/08/20 11:58:42 BRT","[200]"
"1597935522766","2020/08/20 11:58:42 BRT","[200]"
"1597935532467","2020/08/20 11:58:52 BRT","[200]"
"1597935532955","2020/08/20 11:58:52 BRT","[200]"
"1597935542608","2020/08/20 11:59:02 BRT","[200]"
"1597935543144","2020/08/20 11:59:03 BRT","[200]"
"1597935554307","2020/08/20 11:59:14 BRT","[200]"
"1597935554794","2020/08/20 11:59:14 BRT","[200]"
"1597935566982","2020/08/20 11:59:26 BRT","[200]"
"1597935567470","2020/08/20 11:59:27 BRT","[200]"
"1597935577171","2020/08/20 11:59:37 BRT","[200]"
"1597935577659","2020/08/20 11:59:37 BRT","[200]"
"1597935589310","2020/08/20 11:59:49 BRT","[200]"
"1597935589846","2020/08/20 11:59:49 BRT","[200]"
"1597935609541","2020/08/20 12:00:09 BRT","[200]"
"1597935610033","2020/08/20 12:00:10 BRT","[200]"
"1597935621241","2020/08/20 12:00:21 BRT","[200]"
"1597935621728","2020/08/20 12:00:21 BRT","[200]"
"1597935634354","2020/08/20 12:00:34 BRT","[200]"
"1597935634890","2020/08/20 12:00:34 BRT","[200]"
"1597935644543","2020/08/20 12:00:44 BRT","[200]"
"1597935645079","2020/08/20 12:00:45 BRT","[200]"
"1597935654779","2020/08/20 12:00:54 BRT","[200]"
"1597935655317","2020/08/20 12:00:55 BRT","[200]"
"1597935667455","2020/08/20 12:01:07 BRT","[200]"
"1597935667993","2020/08/20 12:01:07 BRT","[200]"
"1597935677644","2020/08/20 12:01:17 BRT","[200]"
"1597935678132","2020/08/20 12:01:18 BRT","[200]"
"1597935688320","2020/08/20 12:01:28 BRT","[200]"
"1597935688808","2020/08/20 12:01:28 BRT","[200]"
"1597935698507","2020/08/20 12:01:38 BRT","[200]"
"1597935698997","2020/08/20 12:01:38 BRT","[200]"
"1597935708698","2020/08/20 12:01:48 BRT","[200]"
"1597935709185","2020/08/20 12:01:49 BRT","[200]"
"1597935721909","2020/08/20 12:02:01 BRT","[200]"
"1597935722347","2020/08/20 12:02:02 BRT","[200]"
"1597935734584","2020/08/20 12:02:14 BRT","[200]"
"1597935735071","2020/08/20 12:02:15 BRT","[200]"
"1597948328252","2020/08/20 15:32:08 BRT","[200]"
"1597948328789","2020/08/20 15:32:08 BRT","[200]"
"1597948436474","2020/08/20 15:33:56 BRT","[200]"
"1597948437013","2020/08/20 15:33:57 BRT","[200]"
"1597948453636","2020/08/20 15:34:13 BRT","[200]"
"1597948454170","2020/08/20 15:34:14 BRT","[200]"
"1597948484961","2020/08/20 15:34:44 BRT","[200]"
"1597948485373","2020/08/20 15:34:45 BRT","[200]"
"1597948603347","2020/08/20 15:36:43 BRT","[200]"
"1597948603835","2020/08/20 15:36:43 BRT","[200]"
"1597948649122","2020/08/20 15:37:29 BRT","[200]"
"1597948649562","2020/08/20 15:37:29 BRT","[200]"
"1597948880152","2020/08/20 15:41:20 BRT","pausa: relaxamento/refeição"
"1597948880638","2020/08/20 15:41:20 BRT","pausa: relaxamento/refeição"
"1597950544858","2020/08/20 16:09:04 BRT","[200]"
"1597950545930","2020/08/20 16:09:05 BRT","[200]"
"1597955729994","2020/08/20 17:35:29 BRT","[200]"
"1597955730483","2020/08/20 17:35:30 BRT","[200]"
"1597959630547","2020/08/20 18:40:30 BRT","[200]"
"1597959631037","2020/08/20 18:40:31 BRT","[200]"
"1598007072950","2020/08/21 07:51:12 BRT","[200]"
"1598007073487","2020/08/21 07:51:13 BRT","[200]"
"1598015935855","2020/08/21 10:18:55 BRT","[200]"
"1598015936391","2020/08/21 10:18:56 BRT","[200]"
"1598017045253","2020/08/21 10:37:25 BRT","esperar/informar-se"
"1598017045788","2020/08/21 10:37:25 BRT","esperar/informar-se"
"1598189464200","2020/08/23 10:31:04 BRT","estudo/elaboração/planejamento"
"1598189464831","2020/08/23 10:31:04 BRT","estudo/elaboração/planejamento"
"1598193864443","2020/08/23 11:44:24 BRT","pausa: relaxamento/refeição"
"1598193864935","2020/08/23 11:44:24 BRT","pausa: relaxamento/refeição"
"1598199547178","2020/08/23 13:19:07 BRT","estudo/elaboração/planejamento"
"1598199547582","2020/08/23 13:19:07 BRT","estudo/elaboração/planejamento"
"1598199578979","2020/08/23 13:19:38 BRT","pausa: relaxamento/refeição"
"1598199579515","2020/08/23 13:19:39 BRT","pausa: relaxamento/refeição"
"1598558565394","2020/08/27 17:02:45 BRT","[200]"
"1598558565879","2020/08/27 17:02:45 BRT","[200]"
